episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
63,0,-0.087264076,-0.1674611,-0.17627129,-0.1487048,-1.5
64,0,0.0018565804,0.11063978,0.16892996,-0.20665476,-2.5
65,0,-0.025492236,0.013928413,-0.02487439,-0.17603551,-2.5
66,0,0.058721334,-0.12186649,0.0449048,0.040765703,-1.5
67,0,-0.13209628,-0.1940302,-0.19383317,-0.064850494,-1.5
68,0,-0.054026857,-0.0655829,0.014564529,-0.18579632,-1.5
69,0,-0.07193324,-0.1945104,-0.055054978,-0.20132859,-1.5
70,0,-0.08921669,-0.09121658,-0.15267569,0.018209174,-1.5
71,0,0.028576657,0.050446212,-0.15648556,0.0063018054,-2.5
72,0,0.20103309,0.17461151,0.09597394,0.10490763,-2.5
73,0,0.08850005,-0.016001344,-0.04062283,0.15770549,-1.5
74,0,-0.13563329,0.12875843,0.046703637,0.03469023,-2.5
75,0,0.08801359,0.2002089,-0.070446804,-0.19064975,-2.5
76,0,-0.1944005,-0.035291314,0.14565799,-0.17274332,-1.5
77,0,0.1827128,0.0729745,-0.18452232,0.07837975,-2.5
78,0,-0.09946159,0.02460803,0.13682169,-0.040472656,-2.5
79,0,-0.17536269,-0.12385063,-0.06923491,0.10856667,-1.5
80,0,0.11174142,-0.0063106716,-0.16874042,0.01415275,-1.5
81,0,-0.018283635,-0.011023477,-0.11856795,-0.019457668,-1.5
82,0,0.15974253,-0.038952023,-0.13200629,0.20750076,-1.5
83,0,-0.19001845,-0.025551125,0.20134047,0.1424115,-1.5
84,0,0.03113395,-0.070767,-0.2087954,-0.1362452,-1.5
85,0,-0.10695497,0.13001263,-0.0005121231,0.088672966,-2.5
86,0,0.05951819,-0.0101543665,0.1008378,0.026750863,-1.5
87,0,0.14876923,0.018454239,-0.102150574,0.16741136,-2.5
88,0,0.048342705,0.15752962,-0.010974154,-0.08089772,-2.5
89,0,-0.14662428,0.11896697,0.09914741,-0.1578295,-2.5
90,0,-0.20091423,0.09094992,-0.010013476,0.12740082,-2.5
91,0,-0.008857951,0.030154064,-0.12157802,-0.05279927,-2.5
92,0,-0.056252137,0.033273205,-0.10312918,0.11437926,-2.5
93,0,-0.18008712,-0.059983134,0.12742755,-0.032585412,-1.5
94,0,0.05684364,-0.2076907,-0.0617688,-0.072836936,-1.5
95,0,0.03439325,-0.043827564,-0.111911364,0.12715775,-1.5
96,0,-0.15806818,0.1031611,-0.111233965,0.08835435,-2.5
97,0,-0.17084436,0.031320244,7.033348e-06,0.038565367,-2.5
98,0,0.1023598,-0.20019601,0.20055622,0.028757975,-1.5
99,0,-0.060105488,-0.16189465,-0.033584267,0.1731964,-1.5
0,1,-0.18044247,-0.08303509,-0.06773187,-0.06882549,-1.5
1,1,-0.14549449,-0.03836908,-0.1177015,-0.37852556,-1.5
2,1,0.1426945,0.025598524,-0.080537714,-0.15773463,-2.5
3,1,0.16239366,0.017196387,-0.37277564,-0.27064317,-2.5
4,1,-0.1972347,0.09649735,-0.14210981,-0.3602805,-2.5
5,1,0.04825572,-0.20236458,-0.2784598,-0.29062584,-1.5
6,1,-0.11478917,0.20646462,-0.17689712,-0.3226247,-2.5
7,1,-0.06281766,-0.08986658,-0.26536977,0.022227004,-1.5
8,1,0.07107126,0.1320478,-0.29341066,-0.121926665,-2.5
9,1,0.1447327,0.10965293,-0.2766026,-0.25690442,-2.5
10,1,-0.022682037,-0.15337361,-0.009099139,-0.34223187,-1.5
11,1,0.08474776,0.06126347,-0.21096905,-0.28153017,-2.5
12,1,0.1607108,-0.097046964,-0.2287563,-0.10843161,-1.5
13,1,-0.0328709,-0.07406352,-0.09165741,-0.14645927,-1.5
14,1,0.19489537,-0.022004165,-0.25977752,-0.17053783,-1.5
15,1,-0.14734812,-0.19956897,0.034531277,-0.24232294,-1.5
16,1,0.14734395,0.10194928,0.0027703512,-0.419999,-2.5
17,1,-0.18172707,-0.060457546,-0.24124737,-0.11329677,-1.5
18,1,-0.14431098,0.14321072,-0.075639896,-0.082029805,-2.5
19,1,-0.019980714,0.15943111,-0.2664345,-0.42222458,-2.5
20,1,0.16000195,-0.15882958,-0.27953154,-0.2758381,-1.5
21,1,-0.038580913,-0.12606701,0.05352882,-0.21461245,-1.5
22,1,-0.06795598,-0.14755198,0.026477769,-0.12749988,-1.5
23,1,0.0026775487,0.09349841,-0.28172758,-0.43714622,-2.5
24,1,0.19120236,-0.084170446,-0.30009663,-0.027322171,-1.5
25,1,-0.009126105,0.08997149,-0.14976233,-0.089136995,-2.5
26,1,-0.16951768,-0.080333315,0.029858943,-0.34464818,-1.5
27,1,0.023818826,-0.05319563,-0.078741886,-0.001752343,-1.5
28,1,0.1558399,-0.13396353,-0.30962804,-0.105042964,-1.5
29,1,0.12593336,0.18898371,-0.24029051,-0.11834273,-2.5
30,1,0.15157796,0.1254455,-0.08550116,-0.26334912,-2.5
31,1,0.12387076,0.20491976,-0.23738274,-0.24199018,-2.5
32,1,-0.060901184,0.1503909,-0.13021672,-0.45007664,-2.5
33,1,0.16924347,0.106200986,-0.0669287,-0.15807658,-2.5
34,1,-0.18184228,-0.13035361,-0.22488478,0.008860555,-1.5
35,1,0.12911718,0.07541022,-0.10090168,-0.102149904,-2.5
36,1,-0.16804652,0.13452256,-0.13012844,-0.081560016,-2.5
37,1,-0.021518117,0.045381222,-0.028324386,-0.20211062,-2.5
38,1,0.117816076,-0.18671434,-0.08923291,-0.34462008,-1.5
39,1,0.17548046,0.16809078,-0.26224494,-0.16311695,-2.5
40,1,-0.09283474,0.089166865,-0.30323926,-0.055586472,-2.5
41,1,0.18502527,0.08340462,-0.1514176,-0.36030525,-2.5
42,1,-0.098717906,0.048701975,-0.29101917,-0.400248,-2.5
43,1,0.07568892,-0.07841351,0.05156542,-0.2838498,-1.5
44,1,0.13062078,0.08177565,-0.34579685,-0.09253057,-2.5
45,1,-0.17018807,0.08466619,-0.10923773,-0.4798639,-2.5
46,1,0.11649736,0.00401444,-0.22656225,-0.4752095,-1.5
47,1,0.046003252,0.11044332,-0.20912561,-0.26808688,-2.5
48,1,0.039606676,-0.10602171,0.019557096,-0.26081276,-1.5
49,1,-0.12542953,0.119510084,-0.28151897,-0.3518431,-2.5
50,1,0.052296918,-0.08666754,-0.21286783,-0.29612935,-1.5
51,1,-0.15029845,-0.14750485,-0.106868744,-0.2373678,-1.5
52,1,0.059731517,-0.12880962,-0.020230457,-0.08985936,-1.5
53,1,-0.18060404,0.14842372,-0.16561383,-0.33486348,-2.5
54,1,-0.008241432,-0.14762697,-0.23378102,-0.37339693,-1.5
55,1,0.008210341,0.06798615,-0.23658656,-0.12407301,-2.5
56,1,-0.01862329,-0.061973948,-0.22191288,-0.16009602,-1.5
57,1,-0.0838698,0.18467346,-0.23126799,-0.037583437,-2.5
58,1,0.009999931,-0.17333089,-0.027839929,-0.38338766,-1.5
59,1,0.023583082,-0.20770544,-0.12955654,-0.34045652,-1.5
60,1,0.09704681,-0.015831655,-0.21801211,-0.18001026,-1.5
61,1,0.13911083,0.082589336,-0.28160423,-0.25248846,-2.5
62,1,-0.1522715,-0.12085793,-0.13907696,-0.09885481,-1.5
63,1,-0.08964904,-0.17008448,-0.28271672,-0.3359633,-1.5
64,1,0.0024567856,0.10702767,-0.024522087,-0.48677045,-2.5
65,1,-0.026792895,0.010560284,-0.21003751,-0.4597387,-1.5
66,1,0.058467343,-0.122673914,-0.076500185,-0.16362756,-1.5
67,1,-0.13465625,-0.19583917,-0.29974544,-0.25445867,-1.5
68,1,-0.054553103,-0.06855023,-0.10235662,-0.37583503,-1.5
69,1,-0.07316341,-0.19777247,-0.17116179,-0.40645012,-1.5
70,1,-0.091352925,-0.09207472,-0.2581658,-0.15772346,-1.5
71,1,0.026032154,0.049056366,-0.32960713,-0.25293264,-2.5
72,1,0.20096968,0.17430279,-0.08696981,-0.14683187,-2.5
73,1,0.08746395,-0.01541438,-0.15104386,-0.015090745,-1.5
74,1,-0.1361937,0.12767848,-0.13621967,-0.22586179,-2.5
75,1,0.086369745,0.19710703,-0.23909992,-0.41572282,-2.5
76,1,-0.19366083,-0.038164757,0.020281795,-0.37151873,-1.5
77,1,0.17991038,0.072367705,-0.35410103,-0.17160477,-2.5
78,1,-0.09920976,0.02250863,-0.05986518,-0.3402487,-2.5
79,1,-0.17671025,-0.12390874,-0.18220282,-0.08314431,-1.5
80,1,0.10948267,-0.007058131,-0.26905462,-0.14162904,-1.5
81,1,-0.02006398,-0.012148376,-0.22289643,-0.18215023,-1.5
82,1,0.15782288,-0.037845854,-0.23669372,0.040191256,-1.5
83,1,-0.18874197,-0.025292959,0.072273076,-0.06057149,-1.5
84,1,0.028467452,-0.073100574,-0.30921373,-0.30158558,-1.5
85,1,-0.10796685,0.12950586,-0.17981821,-0.1660913,-2.5
86,1,0.05983852,-0.010960291,-0.019919906,-0.16115738,-1.5
87,1,0.14673086,0.018580232,-0.28122354,-0.1061009,-2.5
88,1,0.047245238,0.15539305,-0.18741764,-0.32614058,-2.5
89,1,-0.14668787,0.115906335,-0.08846642,-0.42744508,-2.5
90,1,-0.20203714,0.090755135,-0.19143565,-0.13767573,-2.5
91,1,-0.011077348,0.028111916,-0.29854485,-0.3212693,-2.5
92,1,-0.058293495,0.03289674,-0.2812797,-0.15537407,-2.5
93,1,-0.1795309,-0.061483413,0.002292459,-0.23446414,-1.5
94,1,0.05554603,-0.20968015,-0.17771745,-0.27918333,-1.5
95,1,0.03266407,-0.04354634,-0.2183479,-0.043572202,-1.5
96,1,-0.16015416,0.10266689,-0.28424242,-0.16164447,-2.5
97,1,-0.17189927,0.030113952,-0.18600804,-0.2436536,-2.5
98,1,0.103577316,-0.20132625,0.06548431,-0.20565954,-1.5
99,1,-0.061122213,-0.16138276,-0.1504299,-0.029168922,-1.5
0,2,-0.18176267,-0.08480642,-0.17923768,-0.25291076,-1.5
1,2,-0.14727704,-0.043132126,-0.22345725,-0.54753023,-1.5
2,2,0.14086595,0.022471378,-0.2608627,-0.43213725,-2.5
3,2,0.15776394,0.013117291,-0.5316435,-0.51328063,-1.5
4,2,-0.19962023,0.091521926,-0.31339368,-0.60894644,-2.5
5,2,0.04488337,-0.20638789,-0.37830338,-0.47206312,-1.5
6,2,-0.117450036,0.20212342,-0.33729264,-0.5340123,-2.5
7,2,-0.066032454,-0.09060874,-0.36237738,-0.14048156,-1.5
8,2,0.06725525,0.12962858,-0.45081267,-0.34286356,-2.5
9,2,0.14106609,0.105826244,-0.4368926,-0.4863336,-2.5
10,2,-0.023461564,-0.15801987,-0.12744653,-0.545941,-1.5
11,2,0.081686355,0.05705123,-0.37938547,-0.53179955,-2.5
12,2,0.15784416,-0.09913093,-0.328799,-0.27681142,-1.5
13,2,-0.03441706,-0.07658133,-0.20099089,-0.32598445,-1.5
14,2,0.19175895,-0.024565898,-0.35406908,-0.3194108,-1.5
15,2,-0.1477209,-0.2033038,-0.08826478,-0.4581413,-1.5
16,2,0.14634816,0.096292906,-0.17898807,-0.68380576,-2.5
17,2,-0.18470056,-0.06252357,-0.33877158,-0.27272132,-1.5
18,2,-0.14603549,0.1410734,-0.24839373,-0.3243628,-2.5
19,2,-0.023525057,0.15404764,-0.42396078,-0.63838375,-2.5
20,2,0.15663044,-0.16264586,-0.3780315,-0.4499526,-1.5
21,2,-0.038753383,-0.12943979,-0.06864236,-0.42075863,-1.5
22,2,-0.06839363,-0.15006639,-0.09439036,-0.33430946,-1.5
23,2,-0.0010464473,0.087839134,-0.44280878,-0.6706807,-2.5
24,2,0.18765704,-0.08537638,-0.39426556,-0.18489021,-1.5
25,2,-0.011587636,0.087700315,-0.32083553,-0.33854142,-2.5
26,2,-0.16990238,-0.084922396,-0.08881317,-0.5394448,-1.5
27,2,0.022403698,-0.05424101,-0.1881134,-0.17837682,-1.5
28,2,0.15218711,-0.13601695,-0.4050698,-0.27127782,-1.5
29,2,0.1226562,0.1866881,-0.39731187,-0.32798588,-2.5
30,2,0.14974931,0.121462844,-0.2589152,-0.51005,-2.5
31,2,0.12062979,0.20142022,-0.39340866,-0.44705138,-2.5
32,2,-0.06314568,0.14462171,-0.29854664,-0.68442476,-2.5
33,2,0.16758305,0.10321925,-0.2430806,-0.4124335,-2.5
34,2,-0.18468244,-0.13131753,-0.32650375,-0.1663342,-1.5
35,2,0.1271164,0.072947755,-0.276611,-0.3612074,-2.5
36,2,-0.17029749,0.13240662,-0.2994858,-0.3203204,-2.5
37,2,-0.022838151,0.041812833,-0.21140516,-0.47758853,-2.5
38,2,0.11626066,-0.1913772,-0.20257263,-0.5446743,-1.5
39,2,0.17198166,0.16531585,-0.4192871,-0.37681758,-2.5
40,2,-0.09676611,0.08733004,-0.46288162,-0.2875473,-2.5
41,2,0.18254426,0.07840871,-0.3228883,-0.61154073,-2.5
42,2,-0.10255152,0.043330815,-0.4542347,-0.64460695,-2.5
43,2,0.07551262,-0.0824059,-0.068661354,-0.48076442,-1.5
44,2,0.12627837,0.07958248,-0.50275195,-0.32163805,-2.5
45,2,-0.17226492,0.07844904,-0.28382885,-0.73571616,-2.5
46,2,0.11368909,-0.0015710713,-0.32203624,-0.6220775,-1.5
47,2,0.042983163,0.10646243,-0.3744006,-0.50502735,-2.5
48,2,0.039114967,-0.10980502,-0.09936184,-0.45940217,-1.5
49,2,-0.1291385,0.11475696,-0.44079155,-0.5779823,-2.5
50,2,0.049586073,-0.090622514,-0.3136511,-0.46426913,-1.5
51,2,-0.15201308,-0.15103175,-0.21781671,-0.42904696,-1.5
52,2,0.05885175,-0.1308911,-0.13702203,-0.28809524,-1.5
53,2,-0.18318816,0.14382608,-0.33139473,-0.56565195,-2.5
54,2,-0.011171316,-0.15243208,-0.3352712,-0.55067855,-1.5
55,2,0.004906989,0.06537881,-0.4026202,-0.36950105,-2.5
56,2,-0.021412233,-0.06452315,-0.3209547,-0.32208365,-1.5
57,2,-0.08706273,0.18317056,-0.3892685,-0.24951959,-2.5
58,2,0.009035993,-0.17840306,-0.14534307,-0.5882047,-1.5
59,2,0.02163657,-0.21232748,-0.2404369,-0.53918976,-1.5
60,2,0.09431258,-0.018505026,-0.31512904,-0.33232862,-1.5
61,2,0.13538322,0.07875566,-0.4433501,-0.48887306,-2.5
62,2,-0.154287,-0.12294066,-0.24673542,-0.28208363,-1.5
63,2,-0.09305394,-0.17451537,-0.3813137,-0.51163524,-1.5
64,2,0.0012020114,0.100731455,-0.20391808,-0.74605995,-2.5
65,2,-0.029440355,0.005130127,-0.3064079,-0.6069895,-1.5
66,2,0.0570506,-0.12544763,-0.18887919,-0.3543354,-1.5
67,2,-0.13823108,-0.19947903,-0.39786533,-0.43251246,-1.5
68,2,-0.056199595,-0.073345855,-0.21063016,-0.55301076,-1.5
69,2,-0.07550611,-0.2030154,-0.278714,-0.5990289,-1.5
70,2,-0.09449944,-0.09462462,-0.3558027,-0.3217392,-1.5
71,2,0.021829467,0.045184847,-0.4898721,-0.49264523,-2.5
72,2,0.19915329,0.17159219,-0.25648305,-0.37830377,-2.5
73,2,0.08537099,-0.0164818,-0.25315765,-0.17501971,-1.5
74,2,-0.1385068,0.12410847,-0.30567735,-0.46608263,-2.5
75,2,0.08310732,0.19185272,-0.3957377,-0.62330484,-2.5
76,2,-0.19412237,-0.042948242,-0.09581862,-0.55644655,-1.5
77,2,0.17548397,0.06937057,-0.5110609,-0.40233707,-2.5
78,2,-0.100841865,0.017536694,-0.24194466,-0.6178932,-1.0
79,2,-0.17913966,-0.1258109,-0.28676182,-0.26201966,-1.5
80,2,0.106263295,-0.0092987595,-0.36188596,-0.28601113,-1.5
81,2,-0.022843517,-0.014833554,-0.31945908,-0.333064,-1.5
82,2,0.15490137,-0.03834225,-0.33348772,-0.114820935,-1.5
83,2,-0.18870102,-0.026979385,-0.047106814,-0.24861564,-1.5
84,2,0.024838848,-0.07702541,-0.40220407,-0.45585388,-1.5
85,2,-0.110696405,0.1265659,-0.34587413,-0.40075052,-2.5
86,2,0.0590025,-0.013567298,-0.1316638,-0.33531874,-1.5
87,2,0.14297822,0.016088987,-0.4468697,-0.35894206,-1.0
88,2,0.04445599,0.15091166,-0.35104915,-0.5523365,-2.5
89,2,-0.14855027,0.110263765,-0.2624282,-0.6767767,-2.5
90,2,-0.20489734,0.08802727,-0.3593506,-0.38210267,-2.5
91,2,-0.014991902,0.023497373,-0.46238315,-0.569878,-1.0
92,2,-0.062040575,0.029938951,-0.44611233,-0.40471342,-2.5
93,2,-0.18017316,-0.064922765,-0.113527134,-0.42224425,-1.5
94,2,0.05313735,-0.21366186,-0.28514072,-0.47291175,-1.5
95,2,0.029916009,-0.044902116,-0.316798,-0.20198476,-1.5
96,2,-0.16389717,0.09978395,-0.4444142,-0.39209732,-2.5
97,2,-0.1747356,0.026205266,-0.35816762,-0.5047632,-1.0
98,2,0.10350065,-0.20471625,-0.059637636,-0.42518377,-1.5
99,2,-0.063258134,-0.16281916,-0.2586178,-0.21831742,-1.5
0,3,-0.18415092,-0.08834835,-0.2824642,-0.42454314,-1.5
1,3,-0.15007359,-0.049523458,-0.32148853,-0.70535004,-1.5
2,3,0.13730964,0.01671278,-0.42786622,-0.6865468,-1.5
3,3,0.15203883,0.0073682014,-0.60373247,-0.622678,-1.5
4,3,-0.20364888,0.08416042,-0.47232094,-0.8395631,-2.5
5,3,0.04055412,-0.21216667,-0.4708179,-0.64292985,-1.5
6,3,-0.12165129,0.19575818,-0.48641485,-0.7292842,-2.5
7,3,-0.07017629,-0.092915796,-0.45216292,-0.29222485,-1.5
8,3,0.061930142,0.12509598,-0.596757,-0.5467705,-2.5
9,3,0.13586217,0.09980079,-0.58557785,-0.6986952,-2.5
10,3,-0.025375113,-0.16463244,-0.23705977,-0.7369366,-1.5
11,3,0.07701027,0.050437983,-0.53550845,-0.76389307,-2.5
12,3,0.15401909,-0.10283653,-0.42143607,-0.43413422,-1.5
13,3,-0.037010714,-0.08082665,-0.3022318,-0.49344182,-1.5
14,3,0.18771887,-0.02855872,-0.4414139,-0.4579785,-1.5
15,3,-0.14927024,-0.20912255,-0.20200428,-0.6607148,-1.5
16,3,0.14360838,0.08810396,-0.34769288,-0.9286417,-2.5
17,3,-0.18860842,-0.06612318,-0.42907608,-0.42135236,-1.5
18,3,-0.14941622,0.1366187,-0.40856618,-0.5479471,-2.5
19,3,-0.028582081,0.14659064,-0.57036346,-0.8386511,-2.5
20,3,0.15231493,-0.1681447,-0.46929014,-0.6135479,-1.5
21,3,-0.040096354,-0.13479908,-0.18177564,-0.61353576,-1.5
22,3,-0.06998923,-0.15457405,-0.20631519,-0.52781415,-1.5
23,3,-0.00631614,0.07993731,-0.5923263,-0.88747996,-2.5
24,3,0.18320975,-0.08809834,-0.48143864,-0.33190036,-1.5
25,3,-0.015688607,0.08304159,-0.47933736,-0.56908405,-2.5
26,3,-0.17142443,-0.091388464,-0.19874859,-0.72146827,-1.5
27,3,0.019941146,-0.056982566,-0.28933537,-0.34262863,-1.5
28,3,0.14761989,-0.13967377,-0.49346256,-0.4270331,-1.5
29,3,0.11787279,0.1823897,-0.54303855,-0.5210126,-2.5
30,3,0.14625722,0.115115985,-0.4198194,-0.73838794,-2.5
31,3,0.11589099,0.19595943,-0.5383814,-0.63615316,-2.5
32,3,-0.06700654,0.13660334,-0.4549787,-0.9017548,-2.5
33,3,0.1642339,0.097801566,-0.40638196,-0.64767,-2.5
34,3,-0.18849596,-0.13396895,-0.4205858,-0.3301548,-1.5
35,3,0.12343184,0.06800424,-0.43939042,-0.6008549,-2.5
36,3,-0.17417195,0.12800725,-0.45648652,-0.54064053,-2.5
37,3,-0.025912771,0.03560266,-0.38102376,-0.73296195,-2.5
38,3,0.11361918,-0.19797331,-0.30755985,-0.7326455,-1.5
39,3,0.16697644,0.16049738,-0.5650223,-0.5738974,-2.5
40,3,-0.10222716,0.08327368,-0.6107639,-0.50180876,-2.5
41,3,0.17841856,0.07100167,-0.4819524,-0.84461504,-2.5
42,3,-0.1079504,0.03561255,-0.6055884,-0.87161136,-1.0
43,3,0.07418421,-0.08829461,-0.18001841,-0.664619,-1.5
44,3,0.12043188,0.07519602,-0.64816046,-0.5334178,-2.5
45,3,-0.17601706,0.06977398,-0.4458773,-0.9734121,-2.5
46,3,0.10996462,-0.008572243,-0.41063884,-0.7592207,-1.5
47,3,0.038377866,0.10021045,-0.52771944,-0.7243959,-2.5
48,3,0.03748379,-0.11550192,-0.20949624,-0.64504826,-1.5
49,3,-0.13437578,0.107834876,-0.5886365,-0.78751564,-2.5
50,3,0.045909226,-0.096198894,-0.407029,-0.6216031,-1.5
51,3,-0.15479083,-0.15640824,-0.320579,-0.60870886,-1.5
52,3,0.056853168,-0.134882,-0.24516073,-0.47339094,-1.5
53,3,-0.18736336,0.13701609,-0.4853481,-0.7793034,-2.5
54,3,-0.015073969,-0.15895061,-0.42930663,-0.7172276,-1.5
55,3,1.2528879e-05,0.060420368,-0.5564387,-0.59662116,-2.5
56,3,-0.025150178,-0.06863134,-0.4126809,-0.4731993,-1.5
57,3,-0.09177063,0.1796447,-0.5358115,-0.4444276,-2.5
58,3,0.006946121,-0.1854537,-0.25417688,-0.7804831,-1.5
59,3,0.018627519,-0.21887131,-0.3431563,-0.72616094,-1.5
60,3,0.09064762,-0.022642298,-0.40509498,-0.47404492,-1.5
61,3,0.1301047,0.072655566,-0.59331894,-0.7078571,-2.5
62,3,-0.15733387,-0.12678868,-0.34642318,-0.45340943,-1.5
63,3,-0.09740384,-0.1806451,-0.47267008,-0.6768784,-1.5
64,3,-0.0017746215,0.09194467,-0.37050265,-0.9868774,-2.5
65,3,-0.033012584,-0.0017187704,-0.39583984,-0.7443942,-1.5
66,3,0.05455717,-0.13005921,-0.29294726,-0.5327103,-1.5
67,3,-0.14274633,-0.2048412,-0.4887825,-0.60013235,-1.5
68,3,-0.058884047,-0.07984956,-0.31096715,-0.7186746,-1.5
69,3,-0.07887953,-0.21012127,-0.37835205,-0.7802801,-1.5
70,3,-0.098581485,-0.09875473,-0.44622827,-0.4750571,-1.5
71,3,0.016090496,0.03901366,-0.6384009,-0.71495456,-2.5
72,3,0.19571084,0.16666797,-0.41379583,-0.59182286,-2.5
73,3,0.082300074,-0.019083213,-0.34766805,-0.3234113,-1.5
74,3,-0.1424452,0.118237406,-0.46288452,-0.68826616,-2.5
75,3,0.07834009,0.18460844,-0.54142994,-0.8153935,-2.5
76,3,-0.19569695,-0.04951242,-0.20341562,-0.7289915,-1.5
77,3,0.16955307,0.0641625,-0.65651554,-0.61592096,-2.5
78,3,-0.10357845,0.010887711,-0.29802346,-0.701932,-1.5
79,3,-0.18257076,-0.1294366,-0.38358012,-0.42932427,-1.5
80,3,0.10215437,-0.0129260635,-0.44787088,-0.42019716,-1.5
81,3,-0.026548497,-0.018968996,-0.40891474,-0.47344604,-1.5
82,3,0.15105303,-0.04032603,-0.42305058,-0.2587879,-1.5
83,3,-0.18980353,-0.030470608,-0.15761444,-0.42326105,-1.5
84,3,0.020318786,-0.08243809,-0.48838118,-0.60022104,-1.5
85,3,-0.11501829,0.121379726,-0.49987754,-0.6175643,-2.5
86,3,0.05709574,-0.017846923,-0.23515794,-0.49717808,-1.5
87,3,0.13827951,0.012162595,-0.4875989,-0.41944972,-1.5
88,3,0.040096194,0.14426242,-0.5030202,-0.76165175,-2.5
