episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
58,0,-0.1559928,0.038901865,0.028793171,-0.17326882,0.4959526
59,0,0.038034454,0.2029683,-0.08140956,-0.08939285,-2.4967647
60,0,0.059512675,-0.079684585,0.024537548,-0.20220801,2.4390883
61,0,-0.08176482,0.1457685,0.076108634,-0.11708278,-2.4355955
62,0,0.12488553,0.12979665,-0.08173627,0.12610447,-2.4971724
63,0,-0.11545174,-0.055968657,0.02228783,0.09283522,2.1674342
64,0,0.11790323,-0.017672002,0.057902187,-0.10459354,1.8819447
65,0,-0.17705788,-0.024522334,0.03797269,-0.026208699,1.9328046
66,0,0.12475294,0.07492381,0.048523307,0.12452009,-2.3509424
67,0,0.07274747,0.05303958,0.08700088,0.012398809,-1.5859185
68,0,0.091208875,-0.05361782,0.022286981,0.05149123,1.1207082
69,0,-0.06123258,0.18315029,-0.13322954,0.09089959,-2.4989717
70,0,-0.17487562,-0.14810878,0.18670484,0.010070547,2.495782
71,0,0.024537653,-0.009213239,-0.0017444193,-0.19633195,1.9899969
72,0,-0.20066157,0.083527476,0.20614117,0.1084778,-2.2559552
73,0,0.00058715045,-0.16874763,0.16363135,0.11707252,2.493053
74,0,0.13280815,0.19545814,-0.091155864,0.1255495,-2.4994798
75,0,-0.12805603,-0.024974689,-0.0114750415,-0.032035172,2.0962992
76,0,0.20121872,-0.016795471,-0.11338362,-0.15903828,-0.8676015
77,0,-0.112203956,-0.033679977,-0.16776316,-0.17258215,2.1564093
78,0,-0.011581451,-0.10863004,0.13409406,0.04714483,2.4569397
79,0,0.18541601,-0.18687606,0.011787757,0.1100139,2.4481888
80,0,0.03875184,-0.10276429,-0.04555446,0.12889609,0.076099634
81,0,0.0014726073,0.027032614,0.11112958,-0.1606529,0.622072
82,0,0.082063794,-0.04299374,-0.018349797,0.1865412,-2.3669646
83,0,0.04105255,0.15873379,-0.07494013,0.101305366,-2.4985328
84,0,0.17547491,0.14086926,-0.019728735,0.09507349,-2.4975913
85,0,-0.050252333,0.14867446,-0.030890226,0.030946746,-2.497935
86,0,-0.14999136,-0.09891838,-0.11041893,0.19802955,-0.75988626
87,0,-0.049989805,-0.10961913,-0.16938066,-0.1260154,2.1801405
88,0,0.038129315,-0.1476863,-0.035041735,0.014874265,2.4301505
89,0,0.09066662,0.1539478,-0.020422518,-0.12332932,-2.4850132
90,0,-0.12278755,0.17999661,0.18380153,-0.07765028,-2.4403098
91,0,-0.032709405,0.13145265,-0.11394483,0.06391102,-2.4967148
92,0,-0.1546088,0.12610036,-0.038700312,-0.16837603,-2.4529426
93,0,0.0012058616,0.18931678,-0.10594469,-0.11330627,-2.4966214
94,0,0.04539734,-0.05552888,-0.17134345,0.1354852,-2.477569
95,0,-0.20413303,0.1741854,-0.02638489,-0.062730566,-2.495813
96,0,-0.16738454,0.03278704,0.1607709,0.15530515,-0.9710635
97,0,-0.0847954,0.15314314,-0.063421756,0.16448882,-2.498469
98,0,0.16069904,0.1561847,-0.014755979,0.1994749,-2.4985313
99,0,-0.12598744,-0.18613571,-0.15959753,-0.12943842,2.4678402
0,1,-0.14940657,0.0014363328,0.20595922,0.11739852,0.05663967
1,1,-0.05562926,-0.113398075,0.32659107,0.26838008,2.4688444
2,1,0.20384191,0.04139063,-0.16691345,-0.24102429,-1.9305855
3,1,0.06502133,0.050043855,0.103113554,-0.04644479,-0.80340874
4,1,0.12219301,0.15291797,-0.18234545,-0.19911282,-2.4909332
5,1,0.16422106,0.13404667,-0.06844221,-0.3286659,-2.3858309
6,1,0.030474734,0.056395132,-0.2120957,-0.15841518,-2.0390508
7,1,-0.013048501,-0.08942521,0.3369981,0.24740134,2.3777113
8,1,-0.06631471,-0.17911677,0.01905912,0.40510798,2.3290591
9,1,-0.016886694,-0.009970249,0.2202126,0.13658118,0.9145725
10,1,0.13101603,0.15626499,-0.053904444,-0.093238994,-2.4921038
11,1,0.022911603,-0.0834042,0.029193189,0.09716374,2.1020288
12,1,0.044532385,-0.13035144,-0.12059145,0.085092425,0.4960847
13,1,-0.18706517,0.15982936,-0.34843814,-0.1271666,-2.4986396
14,1,-0.0127402805,0.075156406,-0.30653232,-0.10964957,-2.4802275
15,1,0.091265306,0.14715435,-0.3100925,-0.22362074,-2.4976778
16,1,0.099220395,-0.14838043,0.35209963,0.37753418,2.491465
17,1,0.13145019,-0.18304835,0.17733116,0.2545773,2.4813514
18,1,0.0072548613,-0.17963977,0.30527064,0.073865324,2.4986558
19,1,0.039209943,0.19662333,-0.1948194,-0.3695421,-2.485874
20,1,-0.10844398,0.15193425,-0.16627042,-0.3900033,-2.4307523
21,1,0.10684094,-0.10307061,-0.21168558,-0.12410701,-0.1455059
22,1,0.060889766,-0.05311913,0.15346918,0.21570304,1.7696981
23,1,-0.094673604,0.18988556,-0.25070003,-0.26384592,-2.4947295
24,1,0.14313214,-0.12428522,0.21253635,0.1098426,2.4786263
25,1,0.1581363,-0.1814586,0.27015182,0.17150554,2.4957128
26,1,-0.13687287,0.14485048,-0.042343847,-0.42342722,-1.4812219
27,1,0.09609491,-0.03179345,0.3327779,0.09469168,1.8475237
28,1,-0.19210711,0.02860708,0.024296265,-0.0049622487,0.07632136
29,1,0.15991801,0.16135634,-0.19576028,-0.26894102,-2.4864998
30,1,-0.02756736,0.17195529,-0.24983178,-0.27073276,-2.4910164
31,1,0.011758928,0.032746434,-0.24420089,-0.13556285,-2.0685706
32,1,0.038631164,-0.14096525,-0.009985987,0.09102896,2.3426957
33,1,-0.16370764,0.06653907,-0.25079384,-0.056390163,-1.9584956
34,1,-0.044378284,-0.034066625,0.2897879,0.3717613,0.6689441
35,1,-0.108053915,-0.0668114,0.35018936,0.40256056,0.88900566
36,1,0.17250061,-0.031080356,-0.13024455,-0.21553521,-0.036870003
37,1,-0.019794922,-0.17909607,0.09919541,0.08259468,2.4901018
38,1,-0.15840529,-0.08958444,-0.26802835,0.0273262,-0.9474975
39,1,-0.17189805,-0.07663703,-0.07379594,0.15184529,1.220875
40,1,-0.1334339,0.041980334,-0.0495233,-0.06354211,-0.13849401
41,1,-0.033564817,-0.20237724,0.31951347,0.30935085,2.4970922
42,1,-0.1815069,0.08372521,-0.28426054,-0.076415524,-2.3477256
43,1,0.16156875,-0.16890943,0.18323022,0.38996035,2.3673964
44,1,0.19548607,-0.20651005,-0.009561224,0.041844465,2.474269
45,1,-0.08545388,0.13365099,-0.017602747,-0.22534722,-2.435548
46,1,0.00607658,-0.004618651,0.23462948,0.17724596,0.51921177
47,1,0.077240795,0.06909653,-0.26220208,-0.074947685,-2.4714692
48,1,-0.1540297,-0.0019914068,0.032053463,0.07064239,1.2832766
49,1,-0.04335349,0.10070427,-0.28259373,-0.3113876,-2.1744437
50,1,-0.19230199,-0.010113799,-0.3478685,-0.04436992,-2.0759506
51,1,0.0045873444,-0.008664474,-0.15401137,-0.06322183,-0.13242531
52,1,-0.107832566,0.17952636,-0.15963385,-0.36623412,-2.472971
53,1,0.059452474,-0.12565482,-0.019016935,0.05405382,2.2871323
54,1,-0.10791746,0.03825551,-0.062365048,0.10231355,-0.14934874
55,1,0.18708985,0.08948532,-0.08871948,-0.35878283,-2.2966914
56,1,-0.20178758,-0.1229011,0.32857138,0.05401554,2.4851775
57,1,0.027571408,0.07365876,-0.3095407,-0.16618651,-2.4735768
58,1,-0.15548983,0.03754483,0.06587842,-0.110223375,0.28868222
59,1,0.036288694,0.2008947,-0.24874765,-0.31188822,-2.493541
60,1,0.060754225,-0.08026458,0.20107952,0.05730685,2.3911676
61,1,-0.08200746,0.14322966,-0.102947585,-0.36857146,-2.393183
62,1,0.12309687,0.12971826,-0.25479883,-0.11913194,-2.4972856
63,1,-0.11433629,-0.053728245,0.18020666,0.32775453,1.5219922
64,1,0.119254336,-0.017546607,0.19393554,0.10263656,1.3728075
65,1,-0.1758787,-0.02357873,0.1789466,0.18759711,1.0810733
66,1,0.124246135,0.07472726,-0.12721187,-0.13459487,-2.1065476
67,1,0.07292511,0.052156642,-0.035668887,-0.16864297,-0.99721885
68,1,0.09187881,-0.052474696,0.10184811,0.16601385,0.976794
69,1,-0.06348659,0.18286736,-0.29848263,-0.13229422,-2.49855
70,1,-0.1720918,-0.14677615,0.3505077,0.2377914,2.4965787
71,1,0.02536742,-0.009879607,0.14733797,0.032320462,1.5788455
72,1,-0.19961469,0.083146654,0.026293566,-0.15548354,-1.6916406
73,1,0.0031379473,-0.16637605,0.327388,0.34085065,2.4952545
74,1,0.13096382,0.19552208,-0.2585475,-0.09844838,-2.4993386
75,1,-0.12728056,-0.023949837,0.14546077,0.20632757,1.2919104
76,1,0.19975586,-0.018912818,-0.17091663,-0.2504075,-0.8968116
77,1,-0.11290276,-0.033934258,0.004901737,0.0886283,2.00276
78,1,-0.009297543,-0.10683478,0.30181742,0.28809786,2.4328332
79,1,0.18648338,-0.18454677,0.18200088,0.34007192,2.45675
80,1,0.038307127,-0.10157509,-0.041797977,0.11916024,0.6830752
81,1,0.0028129613,0.025810057,0.15089631,-0.09524135,0.18594694
82,1,0.080860585,-0.042749424,-0.19680995,-0.095119864,-2.258289
83,1,0.039343797,0.15846433,-0.24640174,-0.13605061,-2.4981353
84,1,0.17428577,0.14046377,-0.19660099,-0.15393433,-2.495846
85,1,-0.051544365,0.14765146,-0.2063675,-0.2144759,-2.4878068
86,1,-0.15141086,-0.09753439,-0.16406496,0.10072214,-0.06647682
87,1,-0.0507299,-0.10954046,0.0002374351,0.11761444,2.2140956
88,1,0.038761806,-0.14620405,0.14038388,0.26042092,2.4253364
89,1,0.089482956,0.15139464,-0.19534858,-0.36695874,-2.45353
90,1,-0.121981606,0.17785606,-0.00081613474,-0.33092645,-2.289557
91,1,-0.03480547,0.13077691,-0.28446025,-0.17714156,-2.488903
92,1,-0.15596877,0.12306938,-0.21201107,-0.4147681,-2.333445
93,1,-0.0007825637,0.18698907,-0.27259043,-0.3374742,-2.4910908
94,1,0.042677913,-0.055787265,-0.34716624,-0.14384854,-2.4588156
95,1,-0.2053672,0.1722798,-0.20004643,-0.30050266,-2.4894114
96,1,-0.1662469,0.033652302,0.07755052,0.031928107,-0.25924253
97,1,-0.086396836,0.15348603,-0.23616323,-0.07586458,-2.4962027
98,1,0.15956533,0.15685277,-0.19087198,-0.045431506,-2.4991379
99,1,-0.12655358,-0.18607834,0.02470776,0.12205659,2.4738555
0,2,-0.14741014,0.0025145274,0.19483021,0.10046697,0.16878843
1,2,-0.051499058,-0.109517045,0.48057052,0.48746803,2.4675179
2,2,0.20143642,0.037891563,-0.29711357,-0.43561122,-2.0825412
3,2,0.065685764,0.0490709,0.037743676,-0.13965252,-0.32599568
4,2,0.119455226,0.14970486,-0.34580714,-0.4254735,-2.4786015
5,2,0.16260837,0.12949154,-0.23402502,-0.5618195,-2.1989844
6,2,0.027597072,0.05370874,-0.3461413,-0.35649148,-1.928469
7,2,-0.008845813,-0.08577225,0.48499992,0.46147707,2.3183436
8,2,-0.06522246,-0.17389812,0.18072267,0.6238065,2.2910838
9,2,-0.014391874,-0.008163899,0.27184793,0.21479867,0.3219154
10,2,0.12950997,0.15403488,-0.22668284,-0.33314028,-2.470305
11,2,0.02405256,-0.08122118,0.17995355,0.31646577,2.0963402
12,2,0.043536063,-0.12932731,-0.081413254,0.12538868,0.46038532
13,2,-0.19139332,0.1574526,-0.49960893,-0.3334679,-2.4967067
14,2,-0.016701484,0.07276622,-0.4653811,-0.342801,-2.4753346
15,2,0.08729807,0.14376174,-0.46501413,-0.43802828,-2.49321
16,2,0.10358717,-0.14348146,0.50342715,0.58627737,2.4809022
17,2,0.13411993,-0.1793485,0.33815095,0.47118172,2.4709582
18,2,0.011158955,-0.177811,0.45811343,0.27895218,2.4983912
19,2,0.03637767,0.19181105,-0.3536807,-0.58056927,-2.3697734
20,2,-0.11100351,0.14683737,-0.3266306,-0.6118788,-2.161757
21,2,0.10471114,-0.10444849,-0.2121085,-0.14036639,0.087400675
22,2,0.06309277,-0.04999212,0.2719184,0.39028698,0.848248
23,2,-0.0980482,0.18614607,-0.4065627,-0.47160754,-2.4768815
24,2,0.14616854,-0.12193211,0.37492582,0.33982116,2.4782343
25,2,0.16170192,-0.17863645,0.42526487,0.37972456,2.4933238
26,2,-0.13784806,0.13993698,-0.14191376,-0.5537686,-0.46173954
27,2,0.10005678,-0.029904341,0.44482064,0.26275086,0.6646042
28,2,-0.1918304,0.028642006,0.029706867,0.007715653,-0.0030241013
29,2,0.15705788,0.15747416,-0.35728854,-0.49078494,-2.4675965
30,2,-0.030941717,0.16810976,-0.40688092,-0.48374534,-2.4767408
31,2,0.008550986,0.0302463,-0.37943727,-0.33926338,-2.1695857
32,2,0.039470334,-0.13877943,0.15761405,0.3259097,2.3670201
33,2,-0.16691683,0.064970694,-0.3752679,-0.23803623,-1.0549951
34,2,-0.041331984,-0.030158417,0.31650448,0.40790692,0.22979689
35,2,-0.10434874,-0.06254821,0.3871354,0.4494494,0.10332203
36,2,0.1712255,-0.033229038,-0.12488414,-0.21202335,0.06107354
37,2,-0.017868321,-0.1770528,0.26666862,0.310011,2.4939728
38,2,-0.1614104,-0.08991212,-0.32350987,-0.07150593,-0.07299805
39,2,-0.1721152,-0.07440387,0.019149326,0.2833308,1.1133397
40,2,-0.1339502,0.041359976,-0.053998575,-0.064103626,-0.069187164
41,2,-0.029536445,-0.19825178,0.46953124,0.5058501,2.4947362
42,2,-0.18519436,0.081756495,-0.43429464,-0.29453978,-2.0226653
43,2,0.16425514,-0.1639008,0.3363635,0.5976329,2.165422
44,2,0.19634865,-0.20487687,0.16249682,0.27074274,2.4770393
45,2,-0.08660065,0.13006365,-0.19065043,-0.469961,-2.2266252
46,2,0.008542665,-0.0026663933,0.25577563,0.20922759,0.38012266
47,2,0.07370493,0.06701825,-0.42409843,-0.3138041,-2.4659042
48,2,-0.15317532,-0.00046322666,0.12592869,0.215252,0.45676494
49,2,-0.046943616,0.09653072,-0.41874966,-0.5053459,-1.5162935
50,2,-0.19652309,-0.011714858,-0.47818595,-0.24704331,-1.7224667
51,2,0.003052939,-0.009297775,-0.15285192,-0.062759586,0.07373905
52,2,-0.11033157,0.1746955,-0.32148513,-0.5851254,-2.2879705
53,2,0.060189556,-0.12383665,0.14624287,0.2881619,2.2295146
54,2,-0.10856282,0.03928869,-0.06687382,0.10117576,-0.25542498
55,2,0.18529859,0.08460879,-0.24926557,-0.59216684,-1.4442523
56,2,-0.19763659,-0.12117465,0.48288918,0.271862,2.4841213
57,2,0.023583474,0.07070645,-0.46777487,-0.39866132,-2.439566
58,2,-0.15472084,0.03665511,0.08456313,-0.075746454,0.1455369
59,2,0.032939054,0.19669813,-0.40382656,-0.51633304,-2.4634092
60,2,0.06366541,-0.078397244,0.36081266,0.29093605,2.244875
61,2,-0.08394908,0.13831215,-0.2658553,-0.5959511,-2.0144703
62,2,0.11965059,0.12729886,-0.41504058,-0.34483784,-2.4940686
63,2,-0.111983135,-0.04966201,0.278062,0.47052795,0.8887229
64,2,0.12169027,-0.015773734,0.2815475,0.23521146,0.21705747
65,2,-0.1737133,-0.02114931,0.24546064,0.28670776,-0.004267931
66,2,0.12216072,0.07221415,-0.27153867,-0.34547317,-1.9693804
67,2,0.07217906,0.049929116,-0.10506498,-0.26775736,-0.5664618
68,2,0.093249574,-0.050330993,0.1647308,0.25503796,0.5277169
69,2,-0.067324,0.1804568,-0.45158896,-0.33718315,-2.4991746
70,2,-0.1677377,-0.14326772,0.5023803,0.4476172,2.496749
71,2,0.027448444,-0.008629764,0.25432965,0.19596376,0.48319435
72,2,-0.2000499,0.08061217,-0.09793793,-0.33403853,-0.7633054
73,2,0.0072601945,-0.16186386,0.4794752,0.547392,2.4942183
74,2,0.12751557,0.19345182,-0.41365114,-0.3039065,-2.499828
75,2,-0.12534583,-0.021172706,0.23030205,0.33366582,0.3642044
76,2,0.19772892,-0.021928953,-0.22643635,-0.3390086,-0.3782754
77,2,-0.112014264,-0.031791463,0.15308605,0.3121025,1.3456907
78,2,-0.0054165777,-0.102750495,0.45541698,0.50776684,2.4166265
79,2,0.18918703,-0.18001331,0.34059346,0.5530351,2.3530102
80,2,0.038156737,-0.10008765,0.007074556,0.17888089,0.7752192
81,2,0.004347265,0.02492597,0.15487738,-0.08521369,0.17800593
82,2,0.07799535,-0.04513266,-0.35373247,-0.34359494,-1.5841036
83,2,0.0359925,0.15593053,-0.40520272,-0.35423994,-2.4964263
84,2,0.17140295,0.13768208,-0.36028686,-0.3829463,-2.488589
85,2,-0.05451371,0.14429086,-0.36821738,-0.43936735,-2.4553373
86,2,-0.15304887,-0.09663362,-0.16184075,0.08941668,0.3120377
87,2,-0.0498312,-0.10711318,0.15977961,0.34587377,2.1691494
88,2,0.041073676,-0.14237845,0.302623,0.48619127,2.458448
89,2,0.086635105,0.14653128,-0.3552679,-0.58825463,-2.2569594
90,2,-0.12288286,0.17339058,-0.16095841,-0.5475315,-1.5742221
91,2,-0.038531814,0.12780406,-0.4418121,-0.39825016,-2.473927
92,2,-0.15893996,0.11775699,-0.36383152,-0.6288698,-1.7839622
93,2,-0.004367205,0.18252271,-0.42684144,-0.5433773,-2.4547122
94,2,0.038283147,-0.058711734,-0.50841993,-0.40082312,-1.5346205
95,2,-0.20826386,0.16810627,-0.36064976,-0.51886916,-2.422701
96,2,-0.16560164,0.033808902,0.054043956,0.00076956535,-0.0496881
97,2,-0.08965177,0.15153833,-0.39593762,-0.29645282,-2.4949334
98,2,0.15674481,0.15518571,-0.3539585,-0.27042758,-2.4990585
99,2,-0.12535119,-0.18361866,0.19593033,0.35380778,2.482719
0,3,-0.14547193,0.003506579,0.1930154,0.09807084,0.14060521
1,3,-0.045892473,-0.10353726,0.62332344,0.690081,2.4552307
2,3,0.19771788,0.032425344,-0.42918664,-0.6336942,-1.9068171
3,3,0.06592766,0.047521003,0.013021694,-0.17037083,-0.084976435
4,3,0.115154624,0.14433314,-0.49657902,-0.6331399,-2.2419035
5,3,0.15948592,0.1228222,-0.37383258,-0.7564238,-1.0618277
6,3,0.023481889,0.049196847,-0.46204466,-0.5270937,-1.9333786
7,3,-0.0032491789,-0.08010615,0.6177997,0.6528569,2.2090158
8,3,-0.062593535,-0.16660671,0.32820797,0.8220242,2.0015554
9,3,-0.011655218,-0.005996946,0.27519798,0.21878478,0.26305318
10,3,0.12635642,0.14952494,-0.38530543,-0.5519532,-2.3823907
11,3,0.026635857,-0.07694263,0.3192032,0.5184918,1.2401505
12,3,0.04290029,-0.12794678,-0.047743674,0.15742528,0.7383621
13,3,-0.19717039,0.15310511,-0.6396978,-0.5233829,-2.48341
14,3,-0.022182856,0.068146504,-0.6121791,-0.55787003,-2.4420843
15,3,0.08184654,0.1383195,-0.60845214,-0.63558465,-2.4141858
16,3,0.10940222,-0.13658774,0.6432164,0.77835566,2.407384
17,3,0.13832885,-0.17358209,0.4867572,0.6700226,2.4441195
18,3,0.016528623,-0.17402415,0.5998737,0.46761838,2.497724
19,3,0.032068226,0.18505052,-0.49283597,-0.7627436,-1.5812713
20,3,-0.114988916,0.13978612,-0.45563105,-0.78688127,-1.5373623
21,3,0.10267568,-0.10583923,-0.19518177,-0.13020524,0.42747736
22,3,0.066038094,-0.045797054,0.31258333,0.44550383,0.37881804
23,3,-0.10291148,0.18042973,-0.5500446,-0.6613799,-2.18481
24,3,0.15076151,-0.11737906,0.52543813,0.5520985,2.4753828
25,3,0.16675474,-0.17382516,0.56907606,0.5713849,2.4887133
26,3,-0.13934857,0.1344329,-0.15867718,-0.5584043,-0.45293927
27,3,0.10458694,-0.02718413,0.45977637,0.28136048,0.31576133
28,3,-0.19153576,0.028747942,0.02875757,0.010589587,-0.03917718
29,3,0.15265566,0.15147962,-0.5058691,-0.6936939,-1.9928832
30,3,-0.03581736,0.16223402,-0.55167973,-0.6789139,-2.1363065
31,3,0.0040040687,0.025726704,-0.51227856,-0.5397154,-1.7716986
32,3,0.041926596,-0.13433167,0.31481773,0.5453782,2.4154844
33,3,-0.17093337,0.062257446,-0.42283428,-0.30152747,-0.6164342
34,3,-0.03821587,-0.026188726,0.30846,0.39102787,0.21595502
35,3,-0.10062306,-0.058348723,0.36266276,0.4023904,0.46707034
36,3,0.17004265,-0.035285387,-0.11268743,-0.19829075,0.13995838
37,3,-0.014334011,-0.17283413,0.4223214,0.51994115,2.4914522
38,3,-0.16457488,-0.09062064,-0.30947235,-0.06354152,0.10461569
39,3,-0.17148715,-0.07098277,0.09724339,0.39235187,0.859704
40,3,-0.13448001,0.04078149,-0.052970152,-0.0562717,-0.03841138
41,3,-0.02406847,-0.19224717,0.60880727,0.68695885,2.4862576
42,3,-0.1901811,0.07791317,-0.5489524,-0.4586363,-1.3763534
43,3,0.16832691,-0.15703078,0.46372366,0.76705843,1.8000627
44,3,0.1988626,-0.20105673,0.32235843,0.48162013,2.4533281
45,3,-0.08931877,0.12426872,-0.33564866,-0.6723811,-1.6581557
46,3,0.011152544,-0.0004965145,0.26499274,0.22310069,0.29988503
47,3,0.06862022,0.06265662,-0.5736341,-0.5340394,-2.4547806
48,3,-0.15177476,0.0019069514,0.15077059,0.2535767,0.30987072
49,3,-0.051560048,0.09092728,-0.49588466,-0.60938853,-1.071456
50,3,-0.20184135,-0.015026642,-0.57226545,-0.39407507,-1.6176102
51,3,0.001617462,-0.009792384,-0.13632949,-0.03868178,0.17397189
52,3,-0.11430697,0.16788498,-0.45823842,-0.7668626,-1.7245
53,3,0.06248614,-0.11981737,0.29510647,0.49755788,2.2903109
54,3,-0.109296225,0.04024543,-0.07895002,0.0885233,-0.22530746
55,3,0.18233016,0.078050785,-0.33442312,-0.7104971,-0.8785802
56,3,-0.19200702,-0.11736629,0.6258173,0.47263205,2.4865212
57,3,0.018093372,0.065548964,-0.61186063,-0.6099139,-2.419614
58,3,-0.15383443,0.036002085,0.09105982,-0.06019443,0.14755869
59,3,0.028112866,0.19056344,-0.5457596,-0.7017644,-1.8840678
60,3,0.06804478,-0.074389786,0.49781314,0.48996794,2.005392
61,3,-0.087294176,0.13145906,-0.38898987,-0.7634958,-1.3533626
62,3,0.11466939,0.122722365,-0.56337106,-0.5528159,-2.4702518
63,3,-0.10896148,-0.044641104,0.32133928,0.52984303,0.6169224
64,3,0.12447193,-0.013491519,0.27589712,0.22415936,0.18014908
65,3,-0.17137375,-0.018483572,0.2256257,0.25296605,0.15545082
66,3,0.11875051,0.06777137,-0.39499295,-0.5246957,-2.0335946
67,3,0.07095144,0.047035173,-0.13708688,-0.3096293,-0.14787269
68,3,0.095031686,-0.04762972,0.18934716,0.28542876,0.121239424
69,3,-0.07263032,0.17608821,-0.59372485,-0.52594197,-2.4927797
70,3,-0.16192654,-0.13775037,0.64334536,0.64148766,2.4922876
71,3,0.030086113,-0.0065341014,0.27108163,0.2205597,0.3238225
72,3,-0.20128067,0.0769762,-0.14358717,-0.39215928,-0.4835999
73,3,0.012842068,-0.15537333,0.62069595,0.73829,2.4753633
74,3,0.12257935,0.18941942,-0.5576303,-0.49298555,-2.4993515
75,3,-0.122993976,-0.017784452,0.23927875,0.34439272,0.22978926
76,3,0.1953908,-0.025458016,-0.23901133,-0.36181498,-0.03781581
77,3,-0.10998672,-0.027940039,0.24097815,0.44295883,0.721715
78,3,-6.917166e-05,-0.09657091,0.5967064,0.7093135,2.373517
79,3,0.19336994,-0.17350581,0.48032498,0.7382965,2.1948867
80,3,0.038514156,-0.09797189,0.059276525,0.24396572,0.8223686
