episode,step,cart_pos,pole_angle,cart_vel,pole_vel,action_idx,action_val,reward
0,37,-0.018651174381375313,0.10501687228679657,-0.31753242015838623,0.232543483376503,1,-2.5,0.9887421727180481
0,38,-0.0227116160094738,0.10610296577215195,-0.4749995768070221,0.006774993613362312,4,5.0,0.9879168272018433
0,39,-0.025094596669077873,0.10992372035980225,-0.06082546338438988,0.658450186252594,0,-5.0,0.9871215224266052
0,40,-0.027756256982684135,0.11348337680101395,-0.423665314912796,0.1186397448182106,2,0.0,0.9867420196533203
0,41,-0.03176809474825859,0.11514321714639664,-0.38617977499961853,0.19329966604709625,1,-2.5,0.9865666627883911
0,42,-0.036480847746133804,0.11590216308832169,-0.5378239154815674,-0.02175716497004032,1,-2.5,0.986864447593689
0,43,-0.042645376175642014,0.11461043357849121,-0.6781299710273743,-0.21936143934726715,2,0.0,0.9872180819511414
0,44,-0.049093663692474365,0.11305712908506393,-0.621645987033844,-0.11548196524381638,0,-5.0,0.9880645275115967
0,45,-0.05712321773171425,0.10924963653087616,-0.9424197673797607,-0.5904073715209961,3,2.5,0.9888113737106323
0,46,-0.06504353880882263,0.1057763621211052,-0.679970383644104,-0.17131972312927246,0,-5.0,0.9897117018699646
0,47,-0.07363606244325638,0.10143110156059265,-0.9970530271530151,-0.642086923122406,3,2.5,0.9905002117156982
0,48,-0.08208132535219193,0.09746692329645157,-0.7307054400444031,-0.2178681194782257,2,0.0,0.9907964468002319
0,49,-0.08903907239437103,0.0959351658821106,-0.6710588932037354,-0.11155412346124649,0,-5.0,0.9915066957473755
0,50,-0.09755196422338486,0.0921592265367508,-0.989626407623291,-0.5865459442138672,3,2.5,0.9921262264251709
0,51,-0.10592805594205856,0.08873426169157028,-0.7240294814109802,-0.1645062267780304,0,-5.0,0.9928687214851379
0,52,-0.11495233327150345,0.08444690704345703,-1.0392482280731201,-0.6357775330543518,3,2.5,0.9935113787651062
0,53,-0.12380552291870117,0.080551877617836,-0.7701530456542969,-0.20925311744213104,2,0.0,0.9937424659729004
0,54,-0.13114704191684723,0.07910441607236862,-0.7083280682563782,-0.1019991859793663,0,-5.0,0.9943132400512695
0,55,-0.1400262713432312,0.07541068643331528,-1.025472640991211,-0.5780554413795471,3,2.5,0.994805634021759
0,56,-0.14874975383281708,0.07207199186086655,-0.7576453685760498,-0.15454202890396118,0,-5.0,0.995393693447113
0,57,-0.1581050306558609,0.06786970794200897,-1.0716545581817627,-0.6271081566810608,3,2.5,0.9958962798118591
0,58,-0.16727279126644135,0.06406018137931824,-0.8006119132041931,-0.19957101345062256,2,0.0,0.9960684180259705
0,59,-0.1749120056629181,0.06270217150449753,-0.7372794151306152,-0.0923706442117691,0,-5.0,0.9965085387229919
0,60,-0.1840772032737732,0.05908843129873276,-1.0534979104995728,-0.570038914680481,2,0.0,0.9970642328262329
0,61,-0.19413979351520538,0.054182495921850204,-0.9715245366096497,-0.4349207282066345,3,2.5,0.9972741603851318
0,62,-0.2023526430130005,0.05220995098352432,-0.7084127068519592,-0.021297410130500793,0,-5.0,0.9975728392601013
0,63,-0.2112467885017395,0.049266304820775986,-1.0275335311889648,-0.5052952766418457,1,-2.5,0.99812251329422
0,64,-0.2221311628818512,0.04332992061972618,-1.135491967201233,-0.6643993258476257,2,0.0,0.9985931515693665
0,65,-0.23298461735248566,0.037507832050323486,-1.0481284856796265,-0.5232742428779602,1,-2.5,0.9990150332450867
0,66,-0.24407115578651428,0.031383685767650604,-1.155207872390747,-0.6828881502151489,2,0.0,0.9993563890457153
0,67,-0.255117803812027,0.025369584560394287,-1.0669381618499756,-0.5421199202537537,1,-2.5,0.9996371865272522
0,68,-0.2663894295692444,0.019047435373067856,-1.1732754707336426,-0.7024914622306824,0,-5.0,0.9999091625213623
0,69,-0.2797498106956482,0.009531811811029911,-1.45973539352417,-1.14185631275177,4,5.0,0.9999942779541016
0,70,-0.29158395528793335,0.0023878689389675856,-0.974210262298584,-0.39131301641464233,3,2.5,0.9999994039535522
0,71,-0.2998407781124115,0.0007695825770497322,-0.7131862044334412,0.011838365346193314,0,-5.0,0.9999962449073792
0,72,-0.3088040053844452,-0.0019377582939341664,-1.0351091623306274,-0.48492300510406494,1,-2.5,0.9999397993087769
0,73,-0.31978192925453186,-0.007757083047181368,-1.1452709436416626,-0.6553642749786377,2,0.0,0.9998158812522888
0,74,-0.330748587846756,-0.013569876551628113,-1.0597115755081177,-0.5246437788009644,1,-2.5,0.9996083378791809
0,75,-0.34196653962135315,-0.01979033462703228,-1.1686149835586548,-0.6948958039283752,0,-5.0,0.9991415143013
0,76,-0.3552972078323364,-0.02930004708468914,-1.4573478698730469,-1.1436052322387695,4,5.0,0.9986653327941895
0,77,-0.3671243488788605,-0.03653346747159958,-0.9741680026054382,-0.4029117226600647,3,2.5,0.9985300898551941
0,78,-0.3753974437713623,-0.03833923488855362,-0.7153778672218323,-0.00937950611114502,0,-5.0,0.9982925057411194
0,79,-0.38439586758613586,-0.04132157936692238,-1.0389264822006226,-0.5142008662223816,1,-2.5,0.9977439641952515
0,80,-0.39542528986930847,-0.04749809205532074,-1.1507214307785034,-0.6929754018783569,0,-5.0,0.9967460632324219
0,81,-0.40859362483024597,-0.0570431612432003,-1.4418745040893555,-1.149167776107788,4,5.0,0.995852530002594
0,82,-0.4202866554260254,-0.06440071016550064,-0.9618754982948303,-0.4185139536857605,2,0.0,0.9953668117523193
0,83,-0.4295210838317871,-0.06806734204292297,-0.8931763768196106,-0.32255104184150696,2,0.0,0.9949836730957031
0,84,-0.4380994141101837,-0.07082616537809372,-0.8298372626304626,-0.23539690673351288,3,2.5,0.9949419498443604
0,85,-0.44500732421875,-0.07112004607915878,-0.5841546654701233,0.13207706809043884,4,5.0,0.9956095814704895
0,86,-0.4484977722167969,-0.06626006960868835,-0.16956187784671783,0.7596813440322876,4,5.0,0.9969328045845032
0,87,-0.4480147361755371,-0.05538225173950195,0.21461918950080872,1.3415985107421875,3,2.5,0.9983553290367126
0,88,-0.44491276144981384,-0.04055485501885414,0.3835749328136444,1.593965768814087,0,-5.0,0.9992033243179321
0,89,-0.4433889091014862,-0.028225518763065338,-0.02218082919716835,0.9623711109161377,2,0.0,0.9996527433395386
0,90,-0.4436117112636566,-0.018634486943483353,-0.02183511294424534,0.9588629007339478,2,0.0,0.9999178647994995
0,91,-0.4438275098800659,-0.009062286466360092,-0.021042047068476677,0.9574963450431824,2,0.0,0.9999997615814209
0,92,-0.44403210282325745,0.0005121911526657641,-0.019835136830806732,0.9582177996635437,2,0.0,0.9998977780342102
0,93,-0.44422149658203125,0.010109561495482922,-0.018245071172714233,0.9609805941581726,2,0.0,0.9996099472045898
0,94,-0.44439205527305603,0.019750021398067474,-0.016299869865179062,0.9657452702522278,2,0.0,0.999132513999939
0,95,-0.4445403814315796,0.029453415423631668,-0.014025183394551277,0.9724786877632141,2,0.0,0.9984602928161621
0,96,-0.44466325640678406,0.039239298552274704,-0.011444414034485817,0.9811538457870483,2,0.0,0.9975865483283997
0,97,-0.44475775957107544,0.04912698641419411,-0.008578930981457233,0.9917495250701904,2,0.0,0.9965029954910278
0,98,-0.44482114911079407,0.05913562700152397,-0.005448285490274429,1.004250168800354,2,0.0,0.9951996803283691
0,99,-0.444850891828537,0.06928423792123795,-0.002070376882329583,1.018645167350769,2,0.0,0.9936651587486267
0,100,-0.4448445737361908,0.0795917734503746,0.0015383276622742414,1.0349286794662476,2,0.0,0.9918860793113708
0,101,-0.4447999894618988,0.09007716178894043,0.005362617317587137,1.0530993938446045,2,0.0,0.9898475408554077
0,102,-0.44471511244773865,0.10075931996107101,0.009388378821313381,1.0731606483459473,1,-2.5,0.9878941178321838
0,103,-0.44564974308013916,0.11002691835165024,-0.17302550375461578,0.8085964918136597,0,-5.0,0.9867380261421204
0,104,-0.44938623905181885,0.11516081541776657,-0.5275260806083679,0.2816590666770935,0,-5.0,0.9867129325866699
0,105,-0.456512987613678,0.11526941508054733,-0.8550451397895813,-0.2030240297317505,2,0.0,0.9870049953460693
0,106,-0.4646551311016083,0.11399566382169724,-0.7853354215621948,-0.07876952737569809,0,-5.0,0.9877534508705139
0,107,-0.47425147891044617,0.11066419631242752,-1.093801736831665,-0.5346124768257141,2,0.0,0.9887170195579529
0,108,-0.4846821129322052,0.10622139275074005,-1.006574273109436,-0.3841891586780548,2,0.0,0.9893456697463989
0,109,-0.49427857995033264,0.10321979969739914,-0.9259836673736572,-0.24452686309814453,2,0.0,0.9896859526634216
0,110,-0.5031041502952576,0.10155806690454483,-0.8515013456344604,-0.11462672799825668,1,-2.5,0.9900971055030823
0,111,-0.512279212474823,0.09951332211494446,-0.9693642258644104,-0.28029024600982666,2,0.0,0.9904905557632446
0,112,-0.5215215086936951,0.097516268491745,-0.8918085098266602,-0.1461927443742752,1,-2.5,0.9909418225288391
0,113,-0.5310844779014587,0.09517422318458557,-1.0069247484207153,-0.30832749605178833,2,0.0,0.9913669228553772
0,114,-0.5406879186630249,0.09291432797908783,-0.9267552495002747,-0.1708236187696457,1,-2.5,0.9918386936187744
0,115,-0.55058753490448,0.09033986181020737,-1.039555311203003,-0.3301764726638794,0,-5.0,0.9928420186042786
0,116,-0.5626322031021118,0.08460506796836853,-1.3311070203781128,-0.7648078799247742,0,-5.0,0.9944199919700623
0,117,-0.5774728655815125,0.07469964027404785,-1.6015112400054932,-1.168139934539795,4,5.0,0.9954473972320557
0,118,-0.5906482338905334,0.06747318804264069,-1.10354745388031,-0.39054200053215027,0,-5.0,0.9962634444236755
0,119,-0.6033179759979248,0.06112724915146828,-1.3920570611953735,-0.8247585892677307,2,0.0,0.9970949292182922
0,120,-0.616621732711792,0.05389877408742905,-1.2846949100494385,-0.6502863764762878,2,0.0,0.9976638555526733
0,121,-0.6288996338844299,0.04833351448178291,-1.1856451034545898,-0.4896141588687897,1,-2.5,0.9981804490089417
0,122,-0.6412979960441589,0.042656317353248596,-1.2817903757095337,-0.6306494474411011,2,0.0,0.9986111521720886
0,123,-0.6535521149635315,0.03726702183485031,-1.1834720373153687,-0.4727206230163574,1,-2.5,0.9989927411079407
0,124,-0.6659343242645264,0.03173726424574852,-1.280394434928894,-0.6166933178901672,2,0.0,0.9992994070053101
0,125,-0.6781792044639587,0.026468373835086823,-1.1826965808868408,-0.46131157875061035,1,-2.5,0.999557614326477
0,126,-0.6905584335327148,0.021032772958278656,-1.2802678346633911,-0.6079662442207336,2,0.0,0.9997493028640747
0,127,-0.7028060555458069,0.01583293080329895,-1.1831001043319702,-0.45498108863830566,1,-2.5,0.9998909831047058
0,128,-0.715193510055542,0.010441934689879417,-1.2812132835388184,-0.604112446308136,2,0.0,0.9999722838401794
0,129,-0.7274543046951294,0.005263078957796097,-1.1845036745071411,-0.4534142017364502,1,-2.5,1.0
0,130,-0.7398595809936523,-0.00012999208411201835,-1.283069372177124,-0.6048590540885925,2,0.0,0.9999715685844421
0,131,-0.7521423101425171,-0.005333451088517904,-1.1867611408233643,-0.4563756585121155,1,-2.5,0.9998839497566223
0,132,-0.7645732164382935,-0.010773169808089733,-1.2857049703598022,-0.6100077629089355,2,0.0,0.9997425675392151
0,133,-0.776885449886322,-0.016045065596699715,-1.1897555589675903,-0.4637012779712677,1,-2.5,0.999534547328949
0,134,-0.7893492579460144,-0.02157457359135151,-1.2890156507492065,-0.6194254159927368,2,0.0,0.9992733001708984
0,135,-0.8016974329948425,-0.026957619935274124,-1.193393349647522,-0.475289911031723,1,-2.5,0.9989359974861145
0,136,-0.814200222492218,-0.03261923789978027,-1.2929176092147827,-0.6330379247665405,2,0.0,0.9985441565513611
0,137,-0.826590359210968,-0.03815561532974243,-1.1976020336151123,-0.491097092628479,1,-2.5,0.9980647563934326
0,138,-0.839137613773346,-0.04399137571454048,-1.297345757484436,-0.6508235335350037,2,0.0,0.9975275993347168
0,139,-0.8515748977661133,-0.04972323030233383,-1.202325463294983,-0.5111296772956848,1,-2.5,0.9968891143798828
0,140,-0.86417156457901,-0.055775389075279236,-1.3022499084472656,-0.6728087663650513,2,0.0,0.9961875081062317
0,141,-0.8766605854034424,-0.061745330691337585,-1.207521677017212,-0.5354419946670532,1,-2.5,0.995368242263794
0,142,-0.8893113732337952,-0.06805679202079773,-1.3075923919677734,-0.6990638375282288,4,5.0,0.9949550628662109
0,143,-0.8997259736061096,-0.07102742791175842,-0.8386414647102356,0.012551471590995789,0,-5.0,0.9945600628852844
0,144,-0.9099140167236328,-0.07375606149435043,-1.1540298461914062,-0.48374703526496887,3,2.5,0.9941742420196533
0,145,-0.9199270009994507,-0.07632694393396378,-0.8842809796333313,-0.07983008027076721,3,2.5,0.9943689107894897
0,146,-0.9273590445518494,-0.07504068315029144,-0.6348992586135864,0.2924004793167114,0,-5.0,0.9943585395812988
0,147,-0.9355972409248352,-0.07510937750339508,-0.9656414985656738,-0.22795015573501587,4,5.0,0.9945816397666931
0,148,-0.9427427053451538,-0.0736096054315567,-0.5228994488716125,0.4420653283596039,4,5.0,0.9956842660903931
0,149,-0.9456475377082825,-0.06569426506757736,-0.11298403143882751,1.0620877742767334,0,-5.0,0.9965901970863342
0,150,-0.9488850831985474,-0.05839350074529648,-0.48238539695739746,0.48339179158210754,2,0.0,0.9971544146537781
0,151,-0.9535261392593384,-0.053343791514635086,-0.44919353723526,0.5258175730705261,2,0.0,0.9977072477340698
0,152,-0.9578472971916199,-0.04788254201412201,-0.4182097315788269,0.565628170967102,4,5.0,0.9984989166259766
0,153,-0.9597355723381042,-0.038743678480386734,-0.014119938015937805,1.18155837059021,1,-2.5,0.9991803765296936
0,154,-0.9609521627426147,-0.02862960286438465,-0.20247207581996918,0.8854506015777588,4,5.0,0.999731183052063
0,155,-0.9607654809951782,-0.016394875943660736,0.18678522109985352,1.481933832168579,0,-5.0,0.99997478723526
0,156,-0.9611189961433411,-0.0050210063345730305,-0.20338287949562073,0.877648651599884,4,5.0,0.9999484419822693
0,157,-0.9609312415122986,0.007179428357630968,0.1872357279062271,1.4800074100494385,0,-5.0,0.9996550679206848
0,158,-0.9612722396850586,0.018572838976979256,-0.20188456773757935,0.8808882236480713,4,5.0,0.99904865026474
0,159,-0.9610617160797119,0.03084379807114601,0.18967850506305695,1.4881435632705688,0,-5.0,0.9982056021690369
0,160,-0.9613698124885559,0.042360179126262665,-0.19830618798732758,0.8946759700775146,4,5.0,0.9969967603683472
0,161,-0.9611179828643799,0.05480191484093666,0.19380562007427216,1.5059040784835815,0,-5.0,0.9955723285675049
0,162,-0.9613756537437439,0.06654080748558044,-0.192926824092865,0.918656051158905,0,-5.0,0.9947164058685303
0,163,-0.9653279781341553,0.0726882666349411,-0.5496312975883484,0.3796676695346832,0,-5.0,0.9945691823959351
0,164,-0.9726911783218384,0.0736938863992691,-0.8790907859802246,-0.11639349162578583,1,-2.5,0.9948740005493164
0,165,-0.9821431636810303,0.07159587740898132,-0.9966363906860352,-0.28621384501457214,2,0.0,0.9951680302619934
0,166,-0.9916563034057617,0.06951236724853516,-0.9182798266410828,-0.15481317043304443,1,-2.5,0.99550461769104
0,167,-1.0014852285385132,0.0670478567481041,-1.0331518650054932,-0.3212127983570099,0,-5.0,0.9962363839149475
0,168,-1.0134810209274292,0.06134837120771408,-1.326943039894104,-0.7636195421218872,0,-5.0,0.9973576068878174
0,169,-1.028293490409851,0.051403895020484924,-1.5992907285690308,-1.1741448640823364,2,0.0,0.9983353614807129
0,170,-1.0435853004455566,0.04080038517713547,-1.476945161819458,-0.9780338406562805,2,0.0,0.9989720582962036
0,171,-1.057708978652954,0.03206135332584381,-1.364163875579834,-0.7981470227241516,0,-5.0,0.9995274543762207
0,172,-1.0728912353515625,0.021738814190030098,-1.6355700492858887,-1.2122079133987427,2,0.0,0.999884843826294
0,173,-1.0885406732559204,0.010730335488915443,-1.5118035078048706,-1.0182126760482788,4,5.0,0.999976396560669
0,174,-1.1008727550506592,0.004859371576458216,-1.022297739982605,-0.26132285594940186,2,0.0,0.9999914169311523
0,175,-1.1106570959091187,0.0029284993652254343,-0.9452857375144958,-0.14178460836410522,1,-2.5,0.9999997615814209
0,176,-1.1207730770111084,0.0004903028602711856,-1.0619118213653564,-0.32138440012931824,2,0.0,0.9999958872795105
0,177,-1.1309385299682617,-0.0020227974746376276,-0.9821581244468689,-0.1982896327972412,2,0.0,0.9999886751174927
0,178,-1.1403412818908691,-0.0033617992885410786,-0.9085161089897156,-0.08497929573059082,1,-2.5,0.9999722838401794
0,179,-1.150107741355896,-0.00526716373860836,-1.028228998184204,-0.2702818512916565,2,0.0,0.9999467134475708
0,180,-1.1599528789520264,-0.007301514036953449,-0.9513041377067566,-0.15241499245166779,1,-2.5,0.9999027848243713
0,181,-1.170130729675293,-0.009859979152679443,-1.0680128335952759,-0.33368927240371704,2,0.0,0.9998434782028198
0,182,-1.180358648300171,-0.012510355561971664,-0.9883486032485962,-0.21230988204479218,2,0.0,0.999803900718689
0,183,-1.1898248195648193,-0.014004027470946312,-0.9148003458976746,-0.10074499249458313,1,-2.5,0.9997413754463196
0,184,-1.1996558904647827,-0.016081416979432106,-1.034589409828186,-0.28776267170906067,2,0.0,0.9996649026870728
0,185,-1.209566354751587,-0.018305551260709763,-0.9577653408050537,-0.1717076301574707,1,-2.5,0.9995560050010681
0,186,-1.2198102474212646,-0.021071719005703926,-1.0745488405227661,-0.3547417223453522,2,0.0,0.9994264841079712
0,187,-1.2301052808761597,-0.023948252201080322,-0.9949972033500671,-0.23526088893413544,2,0.0,0.9993401765823364
0,188,-1.2396398782730103,-0.025687439367175102,-0.9215686917304993,-0.12564243376255035,1,-2.5,0.9992143511772156
0,189,-1.2495399713516235,-0.028029367327690125,-1.0414338111877441,-0.3145079016685486,2,0.0,0.9990674257278442
0,190,-1.2595206499099731,-0.030537797138094902,-0.9647452235221863,-0.2005094736814499,2,0.0,0.9989784955978394
0,191,-1.268768548965454,-0.03196117654442787,-0.8939458131790161,-0.09595652669668198,1,-2.5,0.9988416433334351
0,192,-1.2784067392349243,-0.03403502330183983,-1.016188144683838,-0.2893981337547302,2,0.0,0.9986808896064758
0,193,-1.2881484031677246,-0.036319755017757416,-0.9417235255241394,-0.17975521087646484,1,-2.5,0.9984627962112427
0,194,-1.2982456684112549,-0.039207492023706436,-1.0605909824371338,-0.368641197681427,2,0.0,0.9982137084007263
0,195,-1.308414340019226,-0.042264774441719055,-0.9830809235572815,-0.2551265358924866,2,0.0,0.9980425238609314
0,196,-1.3178424835205078,-0.04424341022968292,-0.9115551114082336,-0.1512889415025711,1,-2.5,0.9978023171424866
0,197,-1.3276540040969849,-0.046879492700099945,-1.033057689666748,-0.3453716039657593,2,0.0,0.9975263476371765
0,198,-1.3375625610351562,-0.04973607882857323,-0.958040714263916,-0.23689541220664978,2,0.0,0.9973413348197937
0,199,-1.3467541933059692,-0.05156239494681358,-0.8888096809387207,-0.13775905966758728,1,-2.5,0.9970742464065552
0,200,-1.3563505411148071,-0.05409015715122223,-1.0123533010482788,-0.3360252380371094,2,0.0,0.9967646598815918
0,201,-1.3660640716552734,-0.05687998980283737,-0.9392937421798706,-0.23169659078121185,2,0.0,0.9965566992759705
0,202,-1.3750792741775513,-0.05867961421608925,-0.8718691468238831,-0.13646410405635834,1,-2.5,0.9962524771690369
0,203,-1.3845157623291016,-0.06121710315346718,-0.9970004558563232,-0.338176965713501,2,0.0,0.9958974123001099
0,204,-1.3940850496292114,-0.06405153125524521,-0.9254939556121826,-0.23736602067947388,4,5.0,0.9960753917694092
0,205,-1.4008395671844482,-0.06264673918485641,-0.4848182499408722,0.43165966868400574,4,5.0,0.9969930052757263
0,206,-1.4033735990524292,-0.0548359639942646,-0.07688093185424805,1.0507490634918213,0,-5.0,0.997728705406189
0,207,-1.4062631130218506,-0.047658152878284454,-0.4487116038799286,0.46958884596824646,2,0.0,0.9981724619865417
0,208,-1.410577416419983,-0.042749639600515366,-0.417476624250412,0.5106462240219116,2,0.0,0.9985980987548828
0,209,-1.4145907163619995,-0.03744230419397354,-0.38831523060798645,0.5492687821388245,2,0.0,0.9989913702011108
0,210,-1.4183225631713867,-0.03175846487283707,-0.3610538840293884,0.5857822895050049,4,5.0,0.9994972348213196
0,211,-1.4196557998657227,-0.022423017770051956,0.03983469307422638,1.1996009349822998,3,2.5,0.9999217987060547
0,212,-1.418214201927185,-0.008841825649142265,0.22359833121299744,1.4800760746002197,0,-5.0,0.9999937415122986
0,213,-1.4182127714157104,0.002501278417184949,-0.16901400685310364,0.8731186389923096,4,5.0,0.9997854828834534
0,214,-1.4176932573318481,0.014646654017269611,0.21938636898994446,1.4731851816177368,0,-5.0,0.9993258714675903
0,215,-1.417723536491394,0.025963865220546722,-0.17175604403018951,0.872137188911438,4,5.0,0.9985454082489014
0,216,-1.417222261428833,0.03813888505101204,0.21782860159873962,1.4773459434509277,0,-5.0,0.9975454807281494
0,217,-1.4172577857971191,0.04954289644956589,-0.17181214690208435,0.8825896978378296,4,5.0,0.9961737990379333
0,218,-1.4167505502700806,0.061856210231781006,0.21851642429828644,1.4919424057006836,0,-5.0,0.9946044683456421
0,219,-1.416768193244934,0.07345409691333771,-0.16955626010894775,0.9039507508277893,0,-5.0,0.9936870336532593
0,220,-1.4204931259155273,0.07945429533720016,-0.5274707674980164,0.364412397146225,0,-5.0,0.9935506582260132
0,221,-1.4276403188705444,0.0803077295422554,-0.8580552935600281,-0.1320999562740326,1,-2.5,0.9939079284667969
0,222,-1.4368879795074463,0.07805145531892776,-0.9767714142799377,-0.3026354908943176,2,0.0,0.9942541718482971
0,223,-1.4462087154388428,0.07580120116472244,-0.8996121287345886,-0.17216400802135468,1,-2.5,0.994647204875946
0,224,-1.4558560848236084,0.07316280156373978,-1.0155032873153687,-0.3391067683696747,0,-5.0,0.9954726099967957
0,225,-1.4676799774169922,0.06728565692901611,-1.3101749420166016,-0.7817594408988953,0,-5.0,0.9967326521873474
0,226,-1.4823287725448608,0.05716073885560036,-1.583385944366455,-1.1925673484802246,2,0.0,0.997849702835083
0,227,-1.4974666833877563,0.046371523290872574,-1.462005853652954,-0.9971331357955933,2,0.0,0.9985982179641724
0,228,-1.5114457607269287,0.03744065389037132,-1.3501050472259521,-0.8178055286407471,0,-5.0,0.9992752075195312
0,229,-1.5264912843704224,0.02692236378788948,-1.622254490852356,-1.2321304082870483,3,2.5,0.9996985793113708
0,230,-1.5409436225891113,0.017362017184495926,-1.311545729637146,-0.7489221096038818,0,-5.0,0.9999442100524902
0,231,-1.5556282997131348,0.007470069453120232,-1.587722897529602,-1.172696828842163,0,-5.0,0.999957799911499
0,232,-1.5729612112045288,-0.006495904643088579,-1.8437294960021973,-1.5669831037521362,3,2.5,0.9996269941329956
0,233,-1.5895453691482544,-0.019314125180244446,-1.5179194211959839,-1.0654919147491455,0,-5.0,0.9989567995071411
0,234,-1.6062195301055908,-0.03229857608675957,-1.7803704738616943,-1.473658800125122,3,2.5,0.9980400204658508
0,235,-1.622207522392273,-0.0442718043923378,-1.4607163667678833,-0.9858390688896179,2,0.0,0.9971648454666138
0,236,-1.6362082958221436,-0.053246308118104935,-1.3534047603607178,-0.827325165271759,0,-5.0,0.9959027767181396
0,237,-1.6513184309005737,-0.06400959193706512,-1.6295137405395508,-1.261091709136963,0,-5.0,0.9937680959701538
0,238,-1.6690731048583984,-0.0789421945810318,-1.8850483894348145,-1.6645946502685547,4,5.0,0.9916805028915405
0,239,-1.6850193738937378,-0.0912112221121788,-1.3735008239746094,-0.890058696269989,2,0.0,0.9901252388954163
0,240,-1.6982051134109497,-0.09937184303998947,-1.2754237651824951,-0.7533441185951233,4,5.0,0.9893945455551147
